latitude,longitude,median_income,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_NEAR BAY,total_rooms,median_house_value
37.71,-122.46,2.875,0.0,0.0,0.0,1711.0,225000.0
37.72,-122.46,3.0703,0.0,0.0,0.0,1833.0,211800.0
37.76,-122.48,3.9758,0.0,0.0,1.0,2660.0,348600.0
37.76,-122.48,3.275,0.0,0.0,1.0,2304.0,332100.0
37.76,-122.48,3.9097,0.0,0.0,1.0,2684.0,323800.0
37.76,-122.48,4.0977,0.0,0.0,1.0,2236.0,322100.0
37.76,-122.48,4.1397,0.0,0.0,1.0,1845.0,331300.0
37.76,-122.48,4.4094,0.0,0.0,1.0,3260.0,336100.0
37.76,-122.49,5.8096,0.0,0.0,1.0,1382.0,339800.0
37.76,-122.49,3.5302,0.0,0.0,1.0,2564.0,329600.0
37.76,-122.49,3.5909,0.0,0.0,1.0,2245.0,331200.0
37.76,-122.49,4.0391,0.0,0.0,1.0,1792.0,332700.0
37.76,-122.49,3.5278,0.0,0.0,1.0,1351.0,339800.0
37.76,-122.49,4.3977,0.0,0.0,1.0,1724.0,353600.0
37.76,-122.49,4.3281,0.0,0.0,1.0,1637.0,323100.0
37.75,-122.48,4.4,0.0,0.0,1.0,2095.0,318400.0
37.75,-122.48,4.3393,0.0,0.0,1.0,2515.0,317600.0
37.74,-122.48,3.6859,0.0,0.0,0.0,2453.0,311800.0
37.75,-122.48,4.4375,0.0,0.0,1.0,2203.0,329200.0
37.75,-122.48,3.7734,0.0,0.0,1.0,2555.0,314700.0
37.75,-122.48,4.7703,0.0,0.0,1.0,2074.0,331000.0
37.75,-122.49,3.7361,0.0,0.0,0.0,2181.0,320200.0
37.75,-122.49,3.7054,0.0,0.0,0.0,2140.0,308500.0
37.75,-122.49,4.8036,0.0,0.0,0.0,2341.0,297800.0
37.75,-122.49,3.9205,0.0,0.0,0.0,2044.0,319100.0
37.75,-122.49,3.7562,0.0,0.0,0.0,2387.0,321200.0
37.75,-122.49,4.8516,0.0,0.0,0.0,2226.0,323800.0
37.74,-122.49,3.4583,0.0,0.0,0.0,2189.0,321300.0
37.74,-122.48,4.0208,0.0,0.0,0.0,2285.0,323100.0
37.74,-122.48,4.131,0.0,0.0,0.0,2166.0,314300.0
37.74,-122.48,3.9236,0.0,0.0,0.0,2841.0,335000.0
37.73,-122.49,6.2642,0.0,0.0,0.0,1190.0,438500.0
37.74,-122.49,3.8333,0.0,0.0,0.0,1186.0,340800.0
37.74,-122.49,4.3909,0.0,0.0,0.0,2442.0,317700.0
37.74,-122.49,4.5744,0.0,0.0,0.0,2302.0,315200.0
37.73,-122.48,5.1681,0.0,0.0,0.0,1597.0,500001.0
37.73,-122.48,5.2598,0.0,0.0,0.0,2382.0,371500.0
37.73,-122.49,5.1991,0.0,0.0,0.0,1937.0,369400.0
37.73,-122.49,3.9219,0.0,0.0,0.0,1399.0,433300.0
37.73,-122.49,5.6204,0.0,0.0,0.0,1821.0,406200.0
37.73,-122.48,3.1359,0.0,0.0,0.0,3195.0,350000.0
37.72,-122.47,3.2059,0.0,0.0,0.0,1176.0,350000.0
37.71,-122.48,3.5296,0.0,0.0,0.0,3850.0,400000.0
37.72,-122.48,4.1116,0.0,0.0,0.0,1405.0,187500.0
37.72,-122.48,3.2321,0.0,0.0,0.0,2403.0,112500.0
37.76,-122.5,3.7083,0.0,0.0,0.0,2018.0,307700.0
37.76,-122.5,3.1406,0.0,0.0,0.0,2108.0,316200.0
37.76,-122.5,3.9464,0.0,0.0,0.0,1993.0,295600.0
37.76,-122.5,3.8333,0.0,0.0,0.0,1408.0,296300.0
37.76,-122.5,4.5329,0.0,0.0,0.0,1491.0,278800.0
37.75,-122.5,4.1419,0.0,0.0,0.0,1672.0,291500.0
37.75,-122.5,4.0985,0.0,0.0,0.0,2373.0,283200.0
37.76,-122.51,2.8448,0.0,0.0,0.0,2345.0,268900.0
37.76,-122.51,3.0465,0.0,0.0,0.0,2527.0,274200.0
37.76,-122.51,3.2792,0.0,0.0,0.0,2320.0,260800.0
37.76,-122.5,4.2644,0.0,0.0,0.0,2226.0,284100.0
37.76,-122.5,3.3393,0.0,0.0,0.0,1673.0,272300.0
37.75,-122.5,4.3859,0.0,0.0,0.0,1620.0,270200.0
37.75,-122.5,3.4919,0.0,0.0,0.0,1819.0,271800.0
37.76,-122.54,3.96,0.0,0.0,0.0,1592.0,272200.0
37.75,-122.5,2.9632,0.0,0.0,0.0,1739.0,286300.0
37.74,-122.5,3.7969,0.0,0.0,0.0,2310.0,297800.0
37.74,-122.5,3.7552,0.0,0.0,0.0,1771.0,296600.0
37.74,-122.49,5.6826,0.0,0.0,0.0,1472.0,300000.0
37.74,-122.5,3.5,0.0,0.0,0.0,2374.0,275700.0
37.74,-122.5,3.875,0.0,0.0,0.0,2527.0,275700.0
37.75,-122.5,4.0217,0.0,0.0,0.0,2298.0,272400.0
37.74,-122.5,4.0625,0.0,0.0,0.0,2792.0,272800.0
37.74,-122.5,3.9583,0.0,0.0,0.0,1667.0,273700.0
37.74,-122.5,4.3611,0.0,0.0,0.0,2082.0,268100.0
37.74,-122.54,4.1786,0.0,0.0,0.0,2006.0,271100.0
37.79,-122.46,4.1029,0.0,0.0,1.0,2005.0,500001.0
37.78,-122.46,2.9293,0.0,0.0,1.0,2165.0,350000.0
37.78,-122.46,3.0265,0.0,0.0,1.0,2594.0,350000.0
37.79,-122.46,3.7419,0.0,0.0,1.0,2059.0,500001.0
37.78,-122.46,3.7887,0.0,0.0,1.0,3429.0,500001.0
37.78,-122.47,2.7431,0.0,0.0,1.0,1485.0,307100.0
37.78,-122.47,3.7292,0.0,0.0,1.0,2635.0,416700.0
37.79,-122.47,4.75,0.0,0.0,1.0,2844.0,500001.0
37.79,-122.47,2.8125,0.0,0.0,1.0,437.0,500001.0
37.79,-122.47,3.9688,0.0,0.0,1.0,2383.0,483300.0
37.78,-122.47,3.5221,0.0,0.0,1.0,2388.0,443300.0
37.78,-122.47,4.1339,0.0,0.0,1.0,1941.0,396400.0
37.78,-122.48,3.129,0.0,0.0,1.0,2835.0,375000.0
37.79,-122.48,4.1148,0.0,0.0,1.0,4683.0,457800.0
37.78,-122.48,3.1653,0.0,0.0,1.0,3371.0,335300.0
37.78,-122.49,3.2028,0.0,0.0,1.0,3028.0,322900.0
37.78,-122.49,3.6148,0.0,0.0,1.0,3304.0,352200.0
37.79,-122.48,9.1881,0.0,0.0,1.0,1647.0,500001.0
37.79,-122.49,6.1407,0.0,0.0,1.0,3146.0,500001.0
37.79,-122.49,10.7058,0.0,0.0,1.0,2488.0,500001.0
37.78,-122.46,3.4236,0.0,0.0,1.0,4140.0,376800.0
37.78,-122.46,3.4605,0.0,0.0,1.0,2632.0,441700.0
37.78,-122.46,3.2396,0.0,0.0,1.0,2051.0,375000.0
37.78,-122.46,2.8553,0.0,0.0,1.0,3088.0,360700.0
37.77,-122.46,3.9375,0.0,0.0,1.0,3193.0,402900.0
37.77,-122.47,4.1635,0.0,0.0,1.0,2241.0,398400.0
37.78,-122.47,4.0652,0.0,0.0,1.0,2275.0,421300.0
37.78,-122.47,3.1989,0.0,0.0,1.0,2169.0,446900.0
37.78,-122.47,3.1392,0.0,0.0,1.0,2951.0,422400.0
37.78,-122.47,4.0208,0.0,0.0,1.0,3021.0,414600.0
37.78,-122.47,4.1856,0.0,0.0,1.0,2042.0,404700.0
37.77,-122.47,3.8571,0.0,0.0,1.0,3143.0,366700.0
37.78,-122.48,3.4883,0.0,0.0,1.0,3047.0,337200.0
37.78,-122.48,4.218,0.0,0.0,1.0,2666.0,393800.0
37.77,-122.48,3.8899,0.0,0.0,1.0,2556.0,348500.0
37.78,-122.48,3.5588,0.0,0.0,1.0,2159.0,346400.0
37.78,-122.48,3.5865,0.0,0.0,1.0,2910.0,311400.0
37.78,-122.49,3.0877,0.0,0.0,1.0,2695.0,329100.0
37.78,-122.49,3.0278,0.0,0.0,1.0,3440.0,356300.0
37.77,-122.49,3.7036,0.0,0.0,1.0,2342.0,369200.0
37.77,-122.5,4.125,0.0,0.0,1.0,2433.0,359500.0
37.78,-122.49,2.6719,0.0,0.0,1.0,2050.0,318500.0
37.78,-122.49,3.6429,0.0,0.0,1.0,2723.0,328400.0
37.78,-122.49,4.2414,0.0,0.0,1.0,2176.0,500001.0
37.78,-122.5,3.5833,0.0,0.0,1.0,1922.0,348500.0
37.77,-122.5,3.9954,0.0,0.0,1.0,1769.0,324700.0
37.77,-122.5,5.0562,0.0,0.0,1.0,2299.0,336700.0
37.77,-122.5,3.5833,0.0,0.0,1.0,2739.0,322900.0
37.78,-122.5,3.7167,0.0,0.0,1.0,2646.0,332800.0
37.78,-122.51,4.7328,0.0,0.0,1.0,2564.0,351100.0
37.78,-122.51,4.0353,0.0,0.0,1.0,2496.0,342200.0
37.79,-122.55,2.9201,0.0,0.0,0.0,2131.0,322200.0
37.79,-122.5,15.0001,0.0,0.0,1.0,8.0,500001.0
37.72,-122.54,3.527,0.0,0.0,0.0,2975.0,318900.0
37.72,-122.36,2.7083,0.0,0.0,1.0,479.0,180400.0
37.74,-122.39,10.2264,0.0,0.0,1.0,126.0,225000.0
37.75,-122.4,6.1359,0.0,0.0,1.0,54.0,225000.0
37.71,-122.38,4.2708,0.0,0.0,1.0,1088.0,207100.0
37.71,-122.4,3.3625,0.0,0.0,1.0,1649.0,223700.0
37.96,-121.28,0.9365,0.0,1.0,0.0,1942.0,52500.0
37.95,-121.28,1.1094,0.0,1.0,0.0,1200.0,52500.0
37.95,-121.28,1.2904,0.0,1.0,0.0,1026.0,63300.0
37.96,-121.29,1.2411,0.0,1.0,0.0,888.0,112500.0
37.96,-121.29,0.8738,0.0,1.0,0.0,287.0,75000.0
37.95,-121.29,0.7714,0.0,1.0,0.0,761.0,87500.0
37.95,-121.3,2.2024,0.0,1.0,0.0,674.0,45000.0
37.95,-121.29,0.7917,0.0,1.0,0.0,107.0,22500.0
37.96,-121.3,1.7875,0.0,1.0,0.0,1212.0,76800.0
37.96,-121.31,2.3393,0.0,1.0,0.0,1112.0,77600.0
37.97,-121.29,1.2962,0.0,1.0,0.0,1610.0,110200.0
37.96,-121.29,1.3438,0.0,1.0,0.0,1778.0,103100.0
37.96,-121.29,1.3191,0.0,1.0,0.0,1669.0,92300.0
37.96,-121.3,1.125,0.0,1.0,0.0,2668.0,110400.0
37.96,-121.3,3.6591,0.0,1.0,0.0,1475.0,105100.0
37.96,-121.3,1.7788,0.0,1.0,0.0,1354.0,97400.0
37.96,-121.31,3.226,0.0,1.0,0.0,2654.0,107600.0
37.96,-121.31,3.3466,0.0,1.0,0.0,1829.0,92600.0
37.97,-121.28,1.65,0.0,1.0,0.0,2348.0,66000.0
37.96,-121.27,1.425,0.0,1.0,0.0,1624.0,61300.0
37.95,-121.27,1.7212,0.0,1.0,0.0,557.0,59000.0
37.95,-121.27,1.8261,0.0,1.0,0.0,1318.0,54600.0
37.94,-121.27,1.7386,0.0,1.0,0.0,512.0,52000.0
37.94,-121.28,1.4688,0.0,1.0,0.0,1406.0,56800.0
37.94,-121.28,1.7039,0.0,1.0,0.0,1766.0,52700.0
37.95,-121.29,0.696,0.0,1.0,0.0,288.0,42500.0
37.94,-121.29,2.0303,0.0,1.0,0.0,2827.0,63800.0
37.95,-121.32,1.2625,0.0,1.0,0.0,964.0,43000.0
37.94,-121.31,1.9531,0.0,1.0,0.0,375.0,45000.0
37.94,-121.3,1.3417,0.0,1.0,0.0,452.0,60800.0
37.94,-121.3,2.375,0.0,1.0,0.0,24.0,67500.0
37.94,-121.32,2.625,0.0,1.0,0.0,40.0,55000.0
37.96,-121.31,3.6094,0.0,1.0,0.0,1938.0,118400.0
37.96,-121.32,3.1845,0.0,1.0,0.0,1700.0,87200.0
37.96,-121.32,2.0398,0.0,1.0,0.0,1832.0,88100.0
37.96,-121.33,2.5488,0.0,1.0,0.0,1619.0,80300.0
37.96,-121.34,2.1284,0.0,1.0,0.0,1839.0,59400.0
37.95,-121.32,1.7885,0.0,1.0,0.0,747.0,62100.0
37.96,-121.32,2.7656,0.0,1.0,0.0,123.0,50000.0
37.97,-121.34,3.765,0.0,1.0,0.0,2493.0,94600.0
37.96,-121.34,3.0354,0.0,1.0,0.0,2830.0,113700.0
37.97,-121.35,3.1406,0.0,1.0,0.0,3656.0,93900.0
37.96,-121.36,3.9922,0.0,1.0,0.0,614.0,247400.0
37.96,-121.35,5.8995,0.0,1.0,0.0,1343.0,189900.0
37.98,-121.32,3.066,0.0,1.0,0.0,3247.0,94100.0
37.98,-121.33,3.4625,0.0,1.0,0.0,3113.0,84600.0
37.97,-121.33,3.5404,0.0,1.0,0.0,3166.0,91600.0
37.97,-121.32,3.3235,0.0,1.0,0.0,2270.0,87800.0
37.97,-121.32,2.9107,0.0,1.0,0.0,2453.0,88800.0
37.96,-121.33,2.5195,0.0,1.0,0.0,1727.0,92600.0
37.97,-121.33,3.5703,0.0,1.0,0.0,1511.0,87400.0
37.97,-121.33,2.0043,0.0,1.0,0.0,1953.0,90800.0
37.98,-121.31,3.0625,0.0,1.0,0.0,3386.0,141500.0
37.97,-121.3,4.061,0.0,1.0,0.0,2980.0,113600.0
37.97,-121.31,5.1915,0.0,1.0,0.0,1824.0,183700.0
37.97,-121.31,3.6667,0.0,1.0,0.0,2604.0,123100.0
37.98,-121.29,2.625,0.0,1.0,0.0,625.0,65400.0
37.97,-121.29,1.7794,0.0,1.0,0.0,2995.0,98800.0
37.98,-121.29,2.5043,0.0,1.0,0.0,2501.0,76700.0
37.98,-121.3,4.175,0.0,1.0,0.0,2373.0,98300.0
37.97,-121.3,2.2981,0.0,1.0,0.0,2259.0,105400.0
37.99,-121.29,3.4141,0.0,1.0,0.0,930.0,90600.0
37.99,-121.29,1.5152,0.0,1.0,0.0,1271.0,81300.0
37.99,-121.3,2.6673,0.0,1.0,0.0,2375.0,87500.0
37.98,-121.3,2.6364,0.0,1.0,0.0,3375.0,93800.0
37.99,-121.28,2.8854,0.0,1.0,0.0,495.0,55700.0
37.98,-121.26,2.1265,0.0,1.0,0.0,3274.0,55700.0
37.98,-121.27,2.5714,0.0,1.0,0.0,2608.0,70000.0
37.98,-121.27,2.6812,0.0,1.0,0.0,1005.0,72800.0
37.98,-121.28,2.1429,0.0,1.0,0.0,941.0,69900.0
37.99,-121.29,1.6944,0.0,1.0,0.0,965.0,75200.0
37.97,-121.27,1.1141,0.0,1.0,0.0,1023.0,54400.0
37.96,-121.26,2.5,0.0,1.0,0.0,527.0,63600.0
37.96,-121.27,1.962,0.0,1.0,0.0,948.0,52700.0
37.96,-121.27,2.5625,0.0,1.0,0.0,583.0,54200.0
37.98,-121.26,0.9782,0.0,1.0,0.0,1633.0,54200.0
37.98,-121.25,1.5329,0.0,1.0,0.0,1765.0,48300.0
37.97,-121.26,2.5536,0.0,1.0,0.0,1189.0,50500.0
37.97,-121.25,1.7895,0.0,1.0,0.0,1288.0,63100.0
37.96,-121.26,2.3056,0.0,1.0,0.0,940.0,62300.0
37.97,-121.26,3.0352,0.0,1.0,0.0,2398.0,69800.0
37.97,-121.25,2.0375,0.0,1.0,0.0,855.0,75000.0
37.96,-121.26,1.7898,0.0,1.0,0.0,1511.0,63500.0
37.95,-121.25,2.0817,0.0,1.0,0.0,1703.0,55300.0
37.95,-121.26,1.725,0.0,1.0,0.0,819.0,59300.0
37.95,-121.26,2.1583,0.0,1.0,0.0,1841.0,62000.0
37.96,-121.27,1.275,0.0,1.0,0.0,461.0,54000.0
37.96,-121.26,2.5234,0.0,1.0,0.0,535.0,62800.0
37.96,-121.25,2.4866,0.0,1.0,0.0,2205.0,68300.0
37.96,-121.24,1.9187,0.0,1.0,0.0,874.0,57700.0
37.95,-121.25,1.9402,0.0,1.0,0.0,2001.0,62200.0
37.95,-121.24,3.7734,0.0,1.0,0.0,361.0,63800.0
37.94,-121.25,1.7798,0.0,1.0,0.0,1509.0,65900.0
37.94,-121.24,2.8705,0.0,1.0,0.0,2232.0,113600.0
37.93,-121.24,2.0893,0.0,1.0,0.0,1185.0,65000.0
37.94,-121.25,2.3269,0.0,1.0,0.0,964.0,55900.0
37.93,-121.25,2.0833,0.0,1.0,0.0,1673.0,48300.0
37.93,-121.26,1.4583,0.0,1.0,0.0,2109.0,53000.0
37.94,-121.26,1.7574,0.0,1.0,0.0,1610.0,51700.0
37.93,-121.27,2.125,0.0,1.0,0.0,1451.0,61200.0
37.94,-121.28,1.9375,0.0,1.0,0.0,2680.0,56700.0
37.92,-121.28,2.1705,0.0,1.0,0.0,499.0,60300.0
37.94,-121.28,1.8814,0.0,1.0,0.0,2806.0,57700.0
37.93,-121.29,2.551,0.0,1.0,0.0,2488.0,59100.0
37.93,-121.29,2.7829,0.0,1.0,0.0,1438.0,61800.0
37.93,-121.28,2.1591,0.0,1.0,0.0,1491.0,67800.0
37.92,-121.28,2.4412,0.0,1.0,0.0,1061.0,61600.0
37.92,-121.29,3.1053,0.0,1.0,0.0,1096.0,73100.0
37.91,-121.28,1.69,0.0,1.0,0.0,820.0,65900.0
37.93,-121.31,2.4667,0.0,1.0,0.0,1556.0,81400.0
37.98,-121.24,1.1964,0.0,1.0,0.0,450.0,80400.0
37.97,-121.24,2.1991,0.0,1.0,0.0,886.0,67200.0
37.96,-121.24,2.875,0.0,1.0,0.0,1175.0,57700.0
37.96,-121.23,1.6563,0.0,1.0,0.0,2351.0,57200.0
37.96,-121.23,1.5539,0.0,1.0,0.0,2204.0,59200.0
37.95,-121.23,2.625,0.0,1.0,0.0,811.0,89200.0
37.97,-121.22,2.401,0.0,1.0,0.0,1514.0,58400.0
37.96,-121.22,1.9875,0.0,1.0,0.0,1737.0,56400.0
37.96,-121.22,2.625,0.0,1.0,0.0,1484.0,72100.0
37.92,-121.25,2.4097,0.0,1.0,0.0,2109.0,66000.0
37.92,-121.23,1.8958,0.0,1.0,0.0,590.0,85700.0
38.0,-121.36,5.3224,0.0,1.0,0.0,4535.0,225800.0
38.0,-121.35,3.675,0.0,1.0,0.0,3564.0,152400.0
38.0,-121.35,3.4231,0.0,1.0,0.0,1649.0,123800.0
38.01,-121.37,10.0088,0.0,1.0,0.0,2430.0,242000.0
38.01,-121.35,3.5982,0.0,1.0,0.0,2682.0,94400.0
38.01,-121.36,4.0221,0.0,1.0,0.0,926.0,173300.0
38.01,-121.36,2.3339,0.0,1.0,0.0,2178.0,87100.0
38.01,-121.36,4.5278,0.0,1.0,0.0,1080.0,166900.0
38.01,-121.34,3.2872,0.0,1.0,0.0,2033.0,175000.0
38.01,-121.33,5.318,0.0,1.0,0.0,1612.0,155100.0
38.0,-121.34,4.0444,0.0,1.0,0.0,3877.0,129200.0
38.0,-121.33,3.2889,0.0,1.0,0.0,4474.0,98900.0
38.01,-121.33,5.9191,0.0,1.0,0.0,1383.0,151900.0
38.01,-121.32,2.6765,0.0,1.0,0.0,1903.0,96400.0
38.01,-121.32,2.7045,0.0,1.0,0.0,391.0,102800.0
38.0,-121.32,2.0091,0.0,1.0,0.0,1795.0,101500.0
38.0,-121.32,2.213,0.0,1.0,0.0,2105.0,87500.0
38.0,-121.33,3.1369,0.0,1.0,0.0,3731.0,119600.0
37.99,-121.33,2.5,0.0,1.0,0.0,4472.0,175900.0
37.99,-121.34,3.9615,0.0,1.0,0.0,4487.0,194600.0
37.99,-121.34,6.556,0.0,1.0,0.0,3111.0,234700.0
37.99,-121.31,1.3729,0.0,1.0,0.0,3103.0,110300.0
37.98,-121.32,1.3531,0.0,1.0,0.0,1591.0,94600.0
37.98,-121.33,5.143,0.0,1.0,0.0,2370.0,176500.0
37.98,-121.33,2.7031,0.0,1.0,0.0,1564.0,150000.0
37.99,-121.36,4.2589,0.0,1.0,0.0,1801.0,134900.0
37.98,-121.34,5.3002,0.0,1.0,0.0,2628.0,191700.0
38.02,-121.33,4.3008,0.0,1.0,0.0,2854.0,136400.0
38.02,-121.34,5.1202,0.0,1.0,0.0,4375.0,133800.0
38.02,-121.33,3.1827,0.0,1.0,0.0,1466.0,162100.0
38.02,-121.33,4.3008,0.0,1.0,0.0,1964.0,119800.0
38.03,-121.34,4.4063,0.0,1.0,0.0,4213.0,130800.0
38.03,-121.33,4.918,0.0,1.0,0.0,1708.0,130600.0
38.04,-121.36,5.5427,0.0,1.0,0.0,2477.0,162100.0
38.04,-121.35,5.5842,0.0,1.0,0.0,4303.0,159100.0
38.04,-121.36,5.0285,0.0,1.0,0.0,2167.0,148200.0
38.05,-121.34,5.6147,0.0,1.0,0.0,667.0,244700.0
38.04,-121.34,3.6083,0.0,1.0,0.0,3295.0,146400.0
38.04,-121.33,4.6477,0.0,1.0,0.0,1933.0,142700.0
38.03,-121.33,2.2961,0.0,1.0,0.0,629.0,126700.0
38.03,-121.32,4.875,0.0,1.0,0.0,4045.0,143100.0
38.04,-121.33,4.5179,0.0,1.0,0.0,2903.0,145600.0
38.04,-121.33,5.1878,0.0,1.0,0.0,1421.0,153900.0
38.03,-121.35,5.7201,0.0,1.0,0.0,1904.0,155700.0
38.03,-121.34,4.9861,0.0,1.0,0.0,2707.0,133500.0
38.02,-121.35,2.8403,0.0,1.0,0.0,1665.0,132300.0
38.03,-121.35,4.1739,0.0,1.0,0.0,3158.0,131300.0
38.03,-121.36,3.7375,0.0,1.0,0.0,2356.0,138800.0
38.02,-121.35,3.428,0.0,1.0,0.0,3583.0,140700.0
38.02,-121.36,4.1719,0.0,1.0,0.0,2229.0,206100.0
38.03,-121.36,3.5684,0.0,1.0,0.0,3461.0,78700.0
38.04,-121.32,4.5,0.0,1.0,0.0,249.0,92800.0
38.03,-121.31,3.7413,0.0,1.0,0.0,3050.0,105300.0
38.03,-121.32,2.5742,0.0,1.0,0.0,2474.0,98400.0
38.02,-121.32,3.5379,0.0,1.0,0.0,2851.0,99100.0
38.03,-121.31,2.5212,0.0,1.0,0.0,4893.0,110000.0
37.99,-121.31,1.886,0.0,1.0,0.0,3135.0,105300.0
38.01,-121.3,3.2788,0.0,1.0,0.0,2289.0,100000.0
38.0,-121.3,2.6495,0.0,1.0,0.0,2918.0,116200.0
38.0,-121.31,4.3958,0.0,1.0,0.0,2097.0,108400.0
38.0,-121.31,3.9792,0.0,1.0,0.0,908.0,131900.0
38.02,-121.31,2.7981,0.0,1.0,0.0,4157.0,92100.0
38.01,-121.3,3.994,0.0,1.0,0.0,2547.0,95500.0
38.02,-121.32,3.0729,0.0,1.0,0.0,3251.0,104800.0
38.01,-121.31,2.8348,0.0,1.0,0.0,2101.0,101600.0
38.01,-121.31,1.4274,0.0,1.0,0.0,2575.0,90500.0
38.04,-121.3,4.0156,0.0,1.0,0.0,2668.0,117600.0
38.03,-121.3,3.1471,0.0,1.0,0.0,1014.0,102800.0
38.03,-121.3,4.0227,0.0,1.0,0.0,1409.0,107700.0
38.04,-121.29,3.1779,0.0,1.0,0.0,2128.0,97300.0
38.03,-121.29,2.2672,0.0,1.0,0.0,4356.0,91100.0
38.03,-121.28,3.0907,0.0,1.0,0.0,3585.0,94100.0
38.03,-121.29,2.5842,0.0,1.0,0.0,2021.0,111300.0
38.03,-121.28,3.9265,0.0,1.0,0.0,826.0,107400.0
38.02,-121.29,2.5437,0.0,1.0,0.0,2006.0,99000.0
38.03,-121.3,2.505,0.0,1.0,0.0,2866.0,95000.0
38.02,-121.3,2.8523,0.0,1.0,0.0,1515.0,87500.0
38.0,-121.29,2.375,0.0,1.0,0.0,1392.0,124500.0
38.02,-121.28,3.175,0.0,1.0,0.0,1868.0,95900.0
38.01,-121.29,3.75,0.0,1.0,0.0,69.0,120800.0
38.05,-121.27,3.4107,0.0,1.0,0.0,378.0,82800.0
38.02,-121.27,2.9821,0.0,1.0,0.0,342.0,155000.0
38.05,-121.3,1.15,0.0,1.0,0.0,122.0,112500.0
38.05,-121.25,3.5735,0.0,1.0,0.0,1967.0,106800.0
38.04,-121.25,4.9861,0.0,1.0,0.0,3080.0,201800.0
38.01,-121.25,2.6994,0.0,1.0,0.0,2397.0,112500.0
38.04,-121.23,6.1805,0.0,1.0,0.0,1829.0,247900.0
38.04,-121.22,5.5376,0.0,1.0,0.0,343.0,212500.0
38.03,-121.25,6.6605,0.0,1.0,0.0,2465.0,220700.0
38.0,-121.22,2.8167,0.0,1.0,0.0,1841.0,162100.0
38.01,-121.24,2.4342,0.0,1.0,0.0,1526.0,125000.0
38.0,-121.25,2.8958,0.0,1.0,0.0,446.0,135000.0
37.99,-121.26,2.3333,0.0,1.0,0.0,429.0,87500.0
38.0,-121.24,2.4688,0.0,1.0,0.0,1471.0,126800.0
37.99,-121.23,5.5693,0.0,1.0,0.0,523.0,153100.0
37.98,-121.23,5.0362,0.0,1.0,0.0,849.0,181300.0
37.97,-121.2,6.0582,0.0,1.0,0.0,440.0,157700.0
38.04,-121.19,3.225,0.0,1.0,0.0,703.0,177100.0
38.03,-121.16,1.4732,0.0,1.0,0.0,253.0,156300.0
38.02,-121.2,3.3882,0.0,1.0,0.0,608.0,125000.0
37.99,-121.18,2.4674,0.0,1.0,0.0,2450.0,130900.0
37.97,-121.17,3.6389,0.0,1.0,0.0,1374.0,130400.0
37.95,-121.23,2.7958,0.0,1.0,0.0,2081.0,59000.0
37.93,-121.19,2.1513,0.0,1.0,0.0,1621.0,99700.0
37.94,-121.23,1.125,0.0,1.0,0.0,268.0,150000.0
37.93,-121.22,4.75,0.0,1.0,0.0,336.0,121400.0
37.95,-121.22,2.8676,0.0,1.0,0.0,1055.0,76900.0
37.96,-121.18,2.5625,0.0,1.0,0.0,411.0,146900.0
37.9,-121.24,2.625,0.0,1.0,0.0,50.0,137500.0
37.88,-121.26,3.1719,0.0,1.0,0.0,465.0,158300.0
37.9,-121.28,0.9614,0.0,1.0,0.0,371.0,55700.0
37.88,-121.27,1.6458,0.0,1.0,0.0,968.0,83600.0
37.87,-121.27,2.9531,0.0,1.0,0.0,1010.0,104000.0
37.9,-121.31,2.9,0.0,1.0,0.0,226.0,125000.0
37.89,-121.29,5.7485,0.0,1.0,0.0,161.0,162500.0
37.87,-121.29,2.6563,0.0,1.0,0.0,488.0,103100.0
37.87,-121.23,3.65,0.0,1.0,0.0,98.0,162500.0
37.94,-121.49,2.2891,0.0,1.0,0.0,1860.0,162500.0
37.88,-121.38,2.6842,0.0,1.0,0.0,1158.0,156300.0
38.13,-121.47,2.2619,0.0,1.0,0.0,3192.0,123500.0
38.22,-121.42,2.0284,0.0,1.0,0.0,1507.0,96300.0
38.15,-121.36,4.3553,0.0,1.0,0.0,2051.0,185700.0
38.16,-121.32,3.5,0.0,1.0,0.0,2049.0,240800.0
38.13,-121.32,5.5942,0.0,1.0,0.0,3136.0,186900.0
38.09,-121.35,5.5057,0.0,1.0,0.0,1706.0,147200.0
38.15,-121.32,3.9323,0.0,1.0,0.0,5428.0,130100.0
38.12,-121.23,3.95,0.0,1.0,0.0,393.0,178100.0
38.11,-121.23,3.6312,0.0,1.0,0.0,561.0,202800.0
38.09,-121.23,6.4562,0.0,1.0,0.0,633.0,230000.0
38.09,-121.26,2.0625,0.0,1.0,0.0,930.0,155000.0
38.09,-121.3,2.0694,0.0,1.0,0.0,335.0,175000.0
38.07,-121.29,3.1917,0.0,1.0,0.0,1185.0,204500.0
38.07,-121.25,3.0592,0.0,1.0,0.0,2103.0,152800.0
38.14,-121.29,3.875,0.0,1.0,0.0,836.0,127400.0
38.14,-121.3,3.2123,0.0,1.0,0.0,3507.0,120700.0
38.14,-121.29,3.2338,0.0,1.0,0.0,2770.0,101800.0
38.14,-121.29,2.515,0.0,1.0,0.0,1500.0,110800.0
38.13,-121.29,2.3917,0.0,1.0,0.0,1008.0,113500.0
38.13,-121.3,2.8942,0.0,1.0,0.0,1004.0,116700.0
